,episode_length,ep_reward,episodes,total_step,average_return
0,20,0.0,99,2000,0.16
1,20,-1.0,199,4000,0.11
2,20,0.0,299,6000,0.04
3,20,0.0,399,8000,0.17
4,20,-1.0,499,10000,0.03
5,20,0.0,599,12000,0.14
6,20,-1.0,699,14000,0.18
7,20,0.0,799,16000,0.05
8,20,1.0,899,18000,0.13
9,20,1.0,999,20000,0.13
