,episode_length,ep_reward,episodes,total_step,average_return
0,20,0.9553228460836053,99,2000,-0.526473301465117
1,20,-0.9626198814427718,199,4000,0.03982291690050242
2,20,0.9718657637113866,299,6000,0.08688437125137094
3,20,0.9474574734474785,399,8000,0.14390253211723272
4,20,-0.9475317878253336,499,10000,0.018886234309232742
5,20,-0.9227451175191853,599,12000,0.2539264679093832
6,20,0.9228451448990713,699,14000,0.14729081873439034
7,20,-0.9181202451111458,799,16000,0.23950136292584162
8,20,-0.00029672805769487276,899,18000,0.08259710812636625
9,20,-8.265179279276502e-05,999,20000,0.018358153178024205
10,20,-0.00014541147594338,1099,22000,0.05466707971309855
11,20,-5.266115460222931e-05,1199,24000,0.2743013778351769
12,20,2.727178590689226,1299,26000,0.27445216074506207
13,20,0.9126864046844568,1399,28000,0.11838505755082292
14,20,-2.3384095807821303e-05,1499,30000,9.182521018859635e-05
15,20,0.9090122135183107,1599,32000,0.2733063084274556
16,20,-0.9101757627967972,1699,34000,0.3276044575633619
17,20,1.2498423611950749e-05,1799,36000,0.2558595550101213
18,20,0.9168489694068317,1899,38000,0.32901338210606534
19,20,0.9132761996158615,1999,40000,0.2659429809541129
20,20,0.9088424442481138,2099,42000,0.24602286386678102
21,20,6.0375889938679705e-06,2199,44000,0.3177680116957004
22,20,-0.9047135964460402,2299,46000,0.2528974602769697
23,20,4.9977178148252754e-05,2399,48000,0.21724827206361866
24,20,0.904922156275002,2499,50000,0.3982410527119857
25,20,0.90547365880605,2599,52000,0.4068878735499939
26,20,-0.00021431571602170685,2699,54000,0.3354514686809764
27,20,-1.9906484660436874e-05,2799,56000,0.3620146707583384
28,20,-0.00014951100507198944,2899,58000,0.3256132072161764
29,20,0.9046968837947829,2999,60000,0.3886790454305446
30,20,0.9040110823028912,3099,62000,0.27118013938733443
31,20,0.9059658901257422,3199,64000,0.3893071462531265
32,20,0.9069622077883589,3299,66000,0.45351726679370535
33,20,1.8121753236236247,3399,68000,0.3894789627900204
34,20,0.9073731720174495,3499,70000,0.4533723764526688
35,20,-0.0003459793534680289,3599,72000,0.417457790107851
36,20,0.0,3699,74000,0.5268246085097313
37,20,-0.0001969559995083081,3799,76000,0.32738559117666477
38,20,-1.1910469469689211e-05,3899,78000,0.5376851701706861
39,20,-1.8240978114758555e-05,3999,80000,0.5189406381227356
40,20,0.9108120844327954,4099,82000,0.5371835949229258
41,20,0.911577866261752,4199,84000,0.5193289342757624
42,20,-0.0003953867672616962,4299,86000,0.3193983708445584
43,20,1.8257706749477478,4399,88000,0.5842951965081457
